"TSectors","Intensity"
"Agriculture",0
"Business",0
"Catholic",0
"Criminals",27
"Dissident",48.5
"Education",7.3
"Exiles",0
"Food Ministry",0
"General Population",745.9
"Government",114.4
"Heavy Industrial",0
"Human Rights IGOs",0
"Human Rights Ministry",0
"Human Rights NGOs",0
"Industrial",0
"Intelligence Ministry",0
"Jewish",0
"Labor",0
"Labor Ministry",0
"Media",0
"Medical",0
"Military",14
"Military Intelligence",0
"Muslim",0
"National Religious",13.5
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",13
"Police",21.4
"Protestors",0
"Provincial Party",17.6
"Radicals",0
"Rebel",0
"Refugees",29
"Social",468.5
"Unidentified Forces",9
