"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",0
"Business",20
"Communist",0
"Criminals",33
"Dissident",30
"Education",0
"Environment Ministry",0
"General Population",0
"Government",0
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Labor",29
"Legislative",12
"Media",0
"Medical",0
"Military",18.1
"Municipal",40
"Nationalist",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",43
"Protestors",39
"Provincial",0
"Radicals",0
"Rebel",0
"Refugees",0
"Regional Diplomatic IGOs",0
"Social",70.3
"Transportation Business",0
"Unidentified Forces",0
"Women",0
