"TSectors","Intensity"
"(National) Minor Party",0
"Army",0
"Catholic",0
"Criminals",56.2
"Dissident",58.2
"Education",43.4
"Executive Office",42.4
"General Population",158.3
"Government",0
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"International Ethnic",69.3
"International Religious",0
"Kurd (Ethnic Group)",0
"Labor",0
"Legal",41.2
"Local",0
"Media",44.2
"Military",60.2
"Municipal",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Parties",0
"Police",65.2
"Protestors",43.2
"Radicals",0
"Rebel",0
"Refugees",0
"Separatists",56.2
"Social",0
"Unidentified Forces",0
