"TSectors","Intensity"
"Agricultural",0
"Banned Parties",0
"Business",0
"Criminals",99.4
"Defense",0
"Dissident",124
"Education",59.4
"Elite",0
"Executive",0
"General Population",978.7
"Government",384.9
"Intelligence Ministry",0
"Interior",0
"International Religious",0
"Judicial",38
"Kurd (Ethnic Group)",0
"Labor",0
"Legal",52.4
"Legislative",0
"Local",0
"Media",0
"Medical",0
"Military",0
"Muslim",1011.1
"National Religious",0
"Nongovernmental Organizations",53.4
"Parties",57.4
"Police",0
"Protestors",0
"Provincial",41.4
"Radicals",85.9
"Rebel",0
"Social",78.4
"Sunni",0
"Unidentified Forces",662.6
