"TSectors","Intensity"
"Agricultural",14.5
"Business",3.6
"Christian",0
"Criminals",0
"Dissident",76.8
"Education",46.1
"Elections Ministry",0
"Exiles",0
"General Population",562.9
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",0
"Insurgents",0
"International Dissident",0
"International Insurgents",0
"International Religious",36
"Labor",44.5
"Legal",0
"Marines",0
"Media",11.9
"Military",8.5
"Municipal",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",14.5
"Police",0
"Protestors",23.5
"Radicals",0
"Rebel",26.9
"Separatists",42.5
"Social",934.5
"State Owned Enterprises",0
"State-Owned Transportation",0
"Sunni",24.5
"Unidentified Forces",43.5
