"TSectors","Intensity"
"(National) Major Party",191
"Agricultural",66.6
"Business",122
"Criminals",521.8
"Dissident",850.2
"Education",395
"General Population",3942
"Government",1381.5
"Government Major Party (In Government)",127.7
"Human Rights IGOs",113.8
"Human Rights NGOs",0
"Ideological",97.6
"Insurgents",0
"International Religious",93.8
"Kashmiri",0
"Labor",139.9
"Legislative",242.8
"Media",78.8
"Medical",150.5
"Military",120.2
"Muslim",71.8
"National Religious",102.1
"Nongovernmental Organization (International)",117.8
"Nongovernmental Organizations",0
"Opposition Major Party (Out Of Government)",96.2
"Parties",0
"Police",0
"Protestors",0
"Radicals",0
"Rebel",0
"Separatists",104.8
"Sikh",67.8
"Social",4466.1
"Unidentified Forces",118.8
