"TSectors","Intensity"
"Business",0.4
"Criminals",33.4
"Defense",12.4
"Dissident",191.2
"Education",33.5
"Elite",6.2
"Executive",6.4
"Executive Office",649.4
"General Population",771.9
"Government",1385.7
"Human Rights IGOs",29.9
"Human Rights NGOs",0
"Insurgents",0
"Intelligence Ministry",0
"International Dissident",0
"International Radicals",45.4
"International Religious",0
"Labor",8.4
"Local",8.4
"Media",37.9
"Medical",13.4
"Military",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",8.4
"Nongovernmental Organizations",0
"Police",30.7
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",0
"Separatists",0
"Shia",233.7
"Social",0
"Unidentified Forces",438.9
