"TSectors","Intensity"
"(National) Minor Party",29.4
"Army",0
"Catholic",0
"Criminals",31.4
"Dissident",110.4
"Education",0
"Executive Office",8.40000000000001
"General Population",0
"Government",105.4
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",9.40000000000001
"Insurgents",0
"International Ethnic",187.6
"International Religious",0
"Kurd (Ethnic Group)",0
"Labor",0
"Legal",8.40000000000001
"Local",0
"Media",0
"Military",53.4
"Municipal",5.00000000000001
"Muslim",32.4
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",9.40000000000001
"Parties",7.40000000000001
"Police",14.2
"Protestors",0
"Radicals",0
"Rebel",0
"Refugees",0
"Separatists",0
"Social",92.5
"Unidentified Forces",134.4
