"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",0
"Business",0
"Criminals",53.1
"Defense",40.1
"Dissident",100.1
"Education",0
"Far Left",124.1
"Far Right",48.1
"General Population",158.3
"Government",198.9
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",65.1
"Insurgents",0
"International Ethnic",0
"Labor",0
"Legislative",33.1
"Local",0
"Marines",0
"Media",0
"Medical",0
"Military",150.1
"Municipal",0
"National Ethnic Minority",0
"National Religious",0
"Nongovernmental Organizations",0
"Parties",0
"Police",55.5
"Protestors",42.1
"Provincial",0
"Rebel",48.1
"Social",241.6
"South American Indigenous",0
"Unidentified Forces",43.1
