"TSectors","Intensity"
"(National) Major Party",3
"Agricultural",0
"Business",0
"Center Right",4
"Communist",0
"Criminals",4.6
"Dissident",12
"Education",0
"Elite",0
"Executive",0
"Executive Office",0
"General Population",51
"Government",7
"Government Major Party (In Government)",0
"Ideological",0
"Judicial",0
"Labor",0
"Legal",0
"Local",0
"Medical",0
"Military",0
"National",5
"National Religious",0
"Navy",0
"Nongovernmental Organizations",0
"Police",11
"Protestors",0
"Rebel",0
"Social",72.2
"Unidentified Forces",0
"Upper House",0
