"TSectors","Intensity"
"Agricultural",0
"Banned Parties",0
"Business",0
"Criminals",68
"Defense",21
"Dissident",64.4
"Education",28
"Elite",25.2
"Executive",19.6
"General Population",315.5
"Government",186.1
"Intelligence Ministry",0
"Interior",27.6
"International Religious",32.3
"Judicial",38
"Kurd (Ethnic Group)",14
"Labor",30
"Legal",0
"Legislative",0
"Local",30
"Media",0
"Medical",38
"Military",110.2
"Muslim",0
"National Religious",33
"Nongovernmental Organizations",28
"Parties",29
"Police",116
"Protestors",32
"Provincial",0
"Radicals",32
"Rebel",33
"Social",620.3
"Sunni",0
"Unidentified Forces",71
