"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",0
"Business",0
"Center Right",12.2
"Communist",0
"Criminals",6.2
"Dissident",10.2
"Education",0
"Elite",0
"Energy Ministry",0
"Entertainment",0
"Ethnic NGOs",0
"Exiles",0
"General Population",1.3
"Government",43.4
"Human Rights IGOs",0
"Ideological",18.2
"Insurgents",0
"Judicial",0
"Labor",6.2
"Legal",0
"Local",0
"Media",0
"Medical",0
"Military",0
"Municipal",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",8.2
"Protestors",0
"Provincial",0
"Rebel",13.2
"Social",15
"Transportation Business",0
"Unidentified Forces",0
