"TSectors","Intensity"
"Army",1.3
"Business",39.3
"Center Left",0
"Christian",22.1
"Criminals",0
"Dissident",213.7
"Education",0
"Elections Ministry",7.4
"Entertainment",0
"Far Right",0
"Food Ministry",0
"General Population",668.9
"Government",0
"Government Major Party (In Government)",0
"Human Rights NGOs",0
"Insurgents",0
"International Religious",11.9
"Labor",0
"Lower House",0
"Medical",11.5
"Military",0
"Military Intelligence",0
"Muslim",13.5
"National Religious",0
"Parties",58.7
"Police",0
"Protestors",14.5
"Radicals",0
"Rebel",0
"Separatists",14.5
"Social",70.5
"State Owned Enterprises",0
"State-Owned Heavy Industrial",0
"Unidentified Forces",49.5
