"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",0
"Berber-Kabyle",0
"Business",0
"Criminals",69
"Dissident",74
"Education",0
"Elite",0
"Ethnic NGOs",0
"Fundamentalist",0
"General Population",83
"Government",45
"Housing",0
"Human Rights IGOs",0
"Insurgents",0
"International Religious",17.5
"Judicial",0
"Labor",0
"Legal",0
"Legislative",0
"Local",73
"Media",0
"Medical",0
"Military",64
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Police",91
"Protestors",64
"Provincial",0
"Radicals",50
"Rebel",76
"Separatists",0
"Social",54
"Unidentified Forces",0
