"TSectors","Intensity"
"(National) Major Party",0
"Banned Parties",0
"Christian",0
"Criminals",9.6
"Dissident",11.6
"Education",0
"Elections Ministry",0
"General Population",66.6
"Government",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",0.8
"International Ethnic",0
"International Religious",0
"Legal",0
"Legislative",49.4
"Media",0
"Military",32.1
"Municipal",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Oromo",0
"Parties",4.8
"Police",19
"Protestors",50.8
"Radicals",0
"Rebel",0
"Refugees",0
"Separatists",6.6
"Social",112.8
"State Media",0
"Unidentified Forces",4.6
