"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",0
"Business",0
"Center Right",0
"Communist",0
"Criminals",0
"Dissident",8.2
"Education",0
"Elite",0
"Energy Ministry",0
"Entertainment",0
"Ethnic NGOs",0
"Exiles",0
"General Population",40.2
"Government",7.7
"Human Rights IGOs",0
"Ideological",11.2
"Insurgents",0
"Judicial",22.6
"Labor",0
"Legal",0
"Local",9.2
"Media",0
"Medical",16.2
"Military",11.2
"Municipal",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",18.2
"Protestors",18.2
"Provincial",0
"Rebel",0
"Social",18.2
"Transportation Business",0
"Unidentified Forces",0
