"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",6.4
"Business",0
"Center Right",0
"Communist",35.4
"Criminals",0
"Dissident",61.8
"Education",0
"Elite",0
"Energy Ministry",0
"Entertainment",0
"Ethnic NGOs",0
"Exiles",0
"General Population",0
"Government",73
"Human Rights IGOs",0
"Ideological",97.5
"Insurgents",0
"Judicial",0
"Labor",0
"Legal",0
"Local",0
"Media",0
"Medical",0
"Military",150.6
"Municipal",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",0
"Protestors",0
"Provincial",0
"Rebel",35.4
"Social",110.8
"Transportation Business",0
"Unidentified Forces",21.4
