"TSectors","Intensity"
"(National) Major Party",29.6
"Banned Parties",0
"Christian",0
"Criminals",0
"Dissident",21
"Education",0
"Elections Ministry",0
"General Population",0
"Government",149.5
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",29
"International Ethnic",0
"International Religious",0
"Legal",0
"Legislative",0
"Media",32
"Military",0
"Municipal",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Oromo",0
"Parties",29
"Police",0
"Protestors",67
"Radicals",0
"Rebel",0
"Refugees",0
"Separatists",0
"Social",86
"State Media",0
"Unidentified Forces",37
