"TSectors","Intensity"
"(National) Major Party",54.8
"Agricultural",37
"Buddhist",0
"Business",78.6
"Criminals",109
"Dissident",144
"Education",0
"Elite",26.9
"Exiles",0
"General Population",929
"Government",58.5
"Government Major Party (In Government)",22.6
"Human Rights IGOs",39.2
"Human Rights NGOs",0
"Insurgents",0
"International Religious",53
"Judicial",0
"Labor",57.2
"Legislative",39.5
"Media",23.4
"Medical",0
"Military",16
"Municipal",0
"Muslim",22
"National Religious",19
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",27
"Opposition Major Party (Out Of Government)",18
"Parties",12
"Police",79
"Protestors",85.7
"Radicals",11.6
"Rebel",0
"Social",48.6
"Unidentified Forces",60.9
