"TSectors","Intensity"
"Business",16.8
"Criminals",0
"Defense",0
"Dissident",26.8
"Education",0
"Elite",15.2
"Executive",77.8
"Executive Office",15.3
"General Population",264.8
"Government",152.4
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"Intelligence Ministry",16.8
"International Dissident",7.8
"International Radicals",0
"International Religious",0
"Labor",4.4
"Local",0
"Media",0
"Medical",0
"Military",192.3
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",4.8
"Police",37.8
"Protestors",16.8
"Provincial",0
"Radicals",0
"Rebel",0
"Separatists",0
"Shia",0
"Social",0
"Unidentified Forces",98.8
