"TSectors","Intensity"
"(National) Major Party",672.2
"Agricultural",0
"Arab",680.2
"Beja",0
"Business",0
"Criminals",0
"Dissident",680.4
"Education",684.7
"General Population",866.7
"Government",149.5
"Government Major Party (In Government)",0
"Health Ministry",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"Intelligence Ministry",0
"International Ethnic",0
"International Religious",0
"Labor",0
"Local",0
"Media",668.8
"Military",0
"National Ethnic",0
"National Ethnic Minority",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",0
"Print News",0
"Protestors",665.2
"Provincial",670.2
"Rebel",0
"Refugees",673.2
"Social",697.8
"Unidentified Forces",795.2
"Women",0
