"TSectors","Intensity"
"Business",8
"Cabinet",0
"Criminals",11.3
"Dissident",10.4
"Education",0
"Elite",0
"Executive",0
"Executive Office",13
"Exiles",0
"Foreign Ministry",0
"General Population",9.6
"Government",8
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Interior",0
"International Religious",0
"Judicial",16
"Labor",0
"Legal",0
"Legislative",9.5
"Media",6
"Medical",0
"Military",68.8
"Muslim",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",16
"Parties",4
"Police",15
"Protestors",6
"Rebel",0
"Refugees",0
"Social",24
"Unidentified Forces",16
