"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",0
"Business",0
"Communist",0
"Criminals",27.4
"Dissident",0
"Education",0
"Environment Ministry",0
"General Population",0
"Government",46.9
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Labor",14.4
"Legislative",0
"Media",0
"Medical",0
"Military",0
"Municipal",0
"Nationalist",0
"Nongovernmental Organization (International)",12.8
"Nongovernmental Organizations",0
"Police",63.9
"Protestors",28.4
"Provincial",0
"Radicals",0
"Rebel",0
"Refugees",15.4
"Regional Diplomatic IGOs",0
"Social",98.5
"Transportation Business",0
"Unidentified Forces",0
"Women",0
