"TSectors","Intensity"
"Agricultural",0
"Banned Parties",0
"Business",10
"Criminals",18
"Defense",0
"Dissident",17.4
"Education",7
"Elite",0
"Executive",1
"General Population",899.4
"Government",87.4
"Intelligence Ministry",0
"Interior",7
"International Religious",0
"Judicial",0
"Kurd (Ethnic Group)",19.7
"Labor",0
"Legal",0
"Legislative",30
"Local",0
"Media",17
"Medical",0
"Military",31.9
"Muslim",4.6
"National Religious",75
"Nongovernmental Organizations",0
"Parties",216.9
"Police",87.6
"Protestors",8
"Provincial",0
"Radicals",0
"Rebel",13.8
"Social",19.9
"Sunni",0
"Unidentified Forces",53
