"TSectors","Intensity"
"(National) Major Party",55.9
"Agricultural",54.1
"Arab",47.3
"Beja",0
"Business",72.6
"Criminals",69.1
"Dissident",41.1
"Education",0
"General Population",232.1
"Government",0
"Government Major Party (In Government)",0
"Health Ministry",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"Intelligence Ministry",0
"International Ethnic",0
"International Religious",0
"Labor",0
"Local",0
"Media",59.1
"Military",85.8
"National Ethnic",0
"National Ethnic Minority",90.1
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",0
"Print News",0
"Protestors",56.3
"Provincial",50.1
"Rebel",73.5
"Refugees",54.1
"Social",71.1
"Unidentified Forces",67.7
"Women",0
