"TSectors","Intensity"
"Agricultural",0
"Air Force",0
"Army",0
"Army Headquarters",0
"Business",0
"Catholic",0
"Communist",0
"Criminals",0
"Dissident",95.4
"Education",0
"Elite",0
"Ethnic NGOs",0
"General Population",452.2
"Government",22.2
"Government Major Party (In Government)",0
"Human Rights NGOs",0
"Intelligence Ministry",0
"Justice",0
"Legal",0
"Media",0
"Medical",17.8
"Military",11.6
"National",0
"National Religious",0
"Navy",0
"Nongovernmental Organization (International)",0
"Organized Violent",0
"Police",0
"Protestors",0
"Radicals",0
"Rebel",0
"Social",77.1
"South American Indigenous",0
"Unidentified Forces",3.4
