"TSectors","Intensity"
"Agricultural",0
"Buddhist",0
"Business",0
"Criminals",97.1
"Dissident",108.2
"Education",0
"Exiles",0
"Finance",0
"General Population",0
"Government",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",58.1
"International Ethnic",0
"International Religious",0
"Local",46.1
"Media",59.1
"Medical",0
"Municipal",0
"Muslim",0
"National Ethnic",0
"National Religious",53.2
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",66.1
"Protestors",41.3
"Provincial",0
"Radicals",0
"Rebel",0
"Separatists",0
"Social",247.3
"State Media",0
"Unidentified Forces",0
"Uyghur",0
