"TSectors","Intensity"
"Army",0
"Business",73.7
"Center Left",0
"Christian",0
"Criminals",43.1
"Dissident",28.7
"Education",33.7
"Elections Ministry",39.3
"Entertainment",0
"Far Right",0
"Food Ministry",0
"General Population",169.1
"Government",116.4
"Government Major Party (In Government)",0
"Human Rights NGOs",0
"Insurgents",0
"International Religious",28.9
"Labor",24.7
"Lower House",0
"Medical",0
"Military",30.3
"Military Intelligence",0
"Muslim",31.7
"National Religious",65.7
"Parties",0
"Police",71.7
"Protestors",32
"Radicals",0
"Rebel",0
"Separatists",94.7
"Social",93.4
"State Owned Enterprises",32.7
"State-Owned Heavy Industrial",0
"Unidentified Forces",44.7
