"TSectors","Intensity"
"Business",0
"Criminals",0
"Defense",0
"Dissident",105.5
"Education",32
"Elite",0
"Executive",33.5
"Executive Office",0
"General Population",306.4
"Government",409.7
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"Intelligence Ministry",0
"International Dissident",0
"International Radicals",0
"International Religious",0
"Labor",0
"Local",0
"Media",0
"Medical",22
"Military",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",8.6
"Police",109.2
"Protestors",0
"Provincial",18.5
"Radicals",0
"Rebel",0
"Separatists",0
"Shia",32
"Social",5.6
"Unidentified Forces",118.5
