"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",0
"Business",0
"Criminals",0
"Defense",0
"Dissident",144.2
"Education",0
"Far Left",0
"Far Right",0
"General Population",232.6
"Government",8.9
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",7.4
"Insurgents",0
"International Ethnic",0
"Labor",25.4
"Legislative",12.4
"Local",5
"Marines",0
"Media",0
"Medical",0
"Military",16
"Municipal",0
"National Ethnic Minority",0
"National Religious",0
"Nongovernmental Organizations",0
"Parties",9.4
"Police",24.4
"Protestors",0
"Provincial",0
"Rebel",0
"Social",12.4
"South American Indigenous",0
"Unidentified Forces",0
