"TSectors","Intensity"
"Agricultural",0
"Army",0
"Banned Parties",0
"Center Left",0
"Criminals",125.4
"Dissident",90.4
"Education",20.5
"Exiles",0
"Far Left",0
"Fundamentalist",38
"General Population",297.2
"Government",43.1
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"International Ethnic",52
"Kurd (Ethnic Group)",48
"Labor",49
"Labor NGOs",0
"Legal",34
"Media",27
"Military",0
"Military Intelligence",0
"National",0
"Nongovernmental Organization (International)",31
"Nongovernmental Organizations",0
"Police",44
"Protestors",0
"Radicals",0
"Radio News",0
"Rebel",0
"Social",0
"State-Owned Science",0
"Sunni",0
"Unidentified Forces",38
