"TSectors","Intensity"
"(National) Minor Party",0
"Agriculture",0
"Army",0
"Centrist",0
"Criminals",2
"Dissident",19
"General Population",65.5
"Health Ministry",0
"Human Rights IGOs",0
"Human Rights NGOs",9
"Labor",0
"Local",0
"Media",14
"Military",4
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",12.5
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",0
"Social",0
"State-Owned Transportation",0
"Unidentified Forces",0
