"TSectors","Intensity"
"(National) Minor Party",22.8
"Agricultural",19.3
"Business",5.3
"Center Right",0
"Communist",0
"Criminals",17.3
"Dissident",18.3
"Education",18.3
"Elite",0
"Energy Ministry",0
"Entertainment",0
"Ethnic NGOs",0
"Exiles",18.3
"General Population",75.3
"Government",71.7
"Human Rights IGOs",0
"Ideological",41.7
"Insurgents",0
"Judicial",40.3
"Labor",0
"Legal",0
"Local",0
"Media",0
"Medical",0
"Military",0
"Municipal",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",0
"Protestors",11.3
"Provincial",0
"Rebel",0
"Social",24.3
"Transportation Business",0
"Unidentified Forces",0
