"TSectors","Intensity"
"Agricultural",0
"Business",76.3
"Christian",43.1
"Criminals",72.3
"Dissident",95.9
"Education",115.8
"Elections Ministry",0
"Exiles",0
"General Population",97.7
"Human Rights IGOs",0
"Human Rights NGOs",50.3
"Ideological",0
"Insurgents",53.3
"International Dissident",58.3
"International Insurgents",0
"International Religious",0
"Labor",64.3
"Legal",56.3
"Marines",0
"Media",50.8
"Military",76.4
"Municipal",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",57.3
"Police",0
"Protestors",74.3
"Radicals",0
"Rebel",29.9
"Separatists",0
"Social",303.3
"State Owned Enterprises",0
"State-Owned Transportation",0
"Sunni",0
"Unidentified Forces",53.3
