"TSectors","Intensity"
"(National) Major Party",0
"Agricultural",89.7
"Buddhist",0
"Business",100
"Criminals",86.7
"Dissident",244.6
"Education",86.7
"Elite",70.9
"Exiles",0
"General Population",184.1
"Government",0
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",76.3
"Insurgents",0
"International Religious",79.3
"Judicial",90.9
"Labor",84.7
"Legislative",115.7
"Media",0
"Medical",0
"Military",37.9
"Municipal",0
"Muslim",94.7
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",79.7
"Opposition Major Party (Out Of Government)",115.7
"Parties",184.1
"Police",65.2
"Protestors",0
"Radicals",0
"Rebel",0
"Social",658.9
"Unidentified Forces",83.7
