"TSectors","Intensity"
"(National) Minor Party",0
"Air Force",5
"Army",8.4
"Business",0
"Center Right",0
"Centrist",0
"Criminals",47.6
"Dissident",34.4
"Education",27.8
"Executive",0
"General Population",365.4
"Government",414.8
"Human Rights IGOs",0
"Human Rights NGOs",17.4
"Insurgents",0
"International Ethnic",17.2
"International Religious",19.4
"Labor",8.4
"Local",0
"Media",1.6
"Medical",0
"Military",0
"Muslim",0
"National Religious",0
"News",0
"Nongovernmental Organization (International)",17.4
"Nongovernmental Organizations",8.8
"Parties",18
"Police",0
"Protestors",0
"Provincial",6.6
"Radicals",23.4
"Rebel",27.4
"Social",63.6
"Unidentified Forces",174.4
