"TSectors","Intensity"
"Agricultural",0
"Business",28.2
"Catholic",0
"Criminals",0
"Dissident",162.7
"Education",19
"Entertainment",0
"Environment Ministry",0
"General Population",177.7
"Government",233
"Human Rights NGOs",0
"International Religious",15
"Justice",16
"Labor",13
"Legal",14
"Legislative",24.4
"Local",0
"Media",0
"Medical",0
"Military",12
"Municipal",0
"Muslim",0
"National Religious",0
"Nilotic",29
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",34.8
"Protestors",0
"Provincial",35
"Rebel",34
"Refugees",0
"Social",73.7
"Television Entertainment",0
"Unidentified Forces",15
"Upper House",15.4
