"TSectors","Intensity"
"Agricultural",0
"Business",0
"Christian",0
"Criminals",129
"Dissident",97.9
"Education",29
"Elections Ministry",0
"Exiles",0
"General Population",0
"Human Rights IGOs",0
"Human Rights NGOs",33
"Ideological",0
"Insurgents",0
"International Dissident",0
"International Insurgents",0
"International Religious",21
"Labor",26
"Legal",26
"Marines",0
"Media",0
"Military",43
"Municipal",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",0
"Protestors",30.6
"Radicals",0
"Rebel",26
"Separatists",0
"Social",359.5
"State Owned Enterprises",0
"State-Owned Transportation",0
"Sunni",0
"Unidentified Forces",41.6
