"TSectors","Intensity"
"Agricultural",0
"Banned Parties",0
"Business",0
"Criminals",78.2
"Defense",0
"Dissident",27.7
"Education",0
"Elite",0
"Executive",28.2
"General Population",0
"Government",317.9
"Intelligence Ministry",0
"Interior",0
"International Religious",0
"Judicial",0
"Kurd (Ethnic Group)",0
"Labor",18.2
"Legal",0
"Legislative",17.2
"Local",47.2
"Media",0
"Medical",0
"Military",110.7
"Muslim",0
"National Religious",23.2
"Nongovernmental Organizations",0
"Parties",3.8
"Police",0
"Protestors",18.2
"Provincial",10.6
"Radicals",0
"Rebel",0
"Social",511.4
"Sunni",0
"Unidentified Forces",20.2
