"TSectors","Intensity"
"Agricultural",0
"Buddhist",0
"Criminals",0
"Defense",0
"Dissident",90.8
"Elections Ministry",0
"Exiles",0
"General Population",46.9
"Government",0
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",11
"Information",0
"Insurgents",0
"Intelligence Ministry",0
"Interior",0
"International Ethnic",0
"International Religious",0
"Labor",24
"Media",0
"Medical",0
"Military",0
"Muslim",0
"National Religious",15
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",0
"Protestors",42.6
"Radicals",0
"Rebel",53.5
"Refugees",0
"Separatists",85
"Social",60.4
"State Media",0
