"TSectors","Intensity"
"(National) Major Party",0
"Banned Parties",0
"Christian",0
"Criminals",27
"Dissident",0
"Education",0
"Elections Ministry",0
"General Population",22
"Government",35.1
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",0
"International Ethnic",0
"International Religious",0
"Legal",0
"Legislative",0
"Media",0
"Military",37
"Municipal",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Oromo",0
"Parties",36
"Police",21
"Protestors",0
"Radicals",0
"Rebel",0
"Refugees",29
"Separatists",0
"Social",58
"State Media",0
"Unidentified Forces",31
