"TSectors","Intensity"
"(National) Major Party",24.6
"Agricultural",0
"Arab",0
"Beja",0
"Business",0
"Criminals",0
"Dissident",123.5
"Education",0
"General Population",168.7
"Government",252.5
"Government Major Party (In Government)",0
"Health Ministry",0
"Human Rights IGOs",0
"Human Rights NGOs",7
"Insurgents",0
"Intelligence Ministry",0
"International Ethnic",6
"International Religious",6
"Labor",0
"Local",12
"Media",0
"Military",25.6
"National Ethnic",0
"National Ethnic Minority",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",21
"Print News",0
"Protestors",4
"Provincial",0.7
"Rebel",0
"Refugees",0
"Social",33.4
"Unidentified Forces",76
"Women",0
