"TSectors","Intensity"
"(National) Major Party",0
"Agricultural",0
"Business",47.7
"Criminals",264.5
"Dissident",66.8
"Education",85.3
"General Population",1672.4
"Government",661.7
"Government Major Party (In Government)",0
"Human Rights IGOs",23.8
"Human Rights NGOs",0
"Ideological",21.8
"Insurgents",11.8
"International Religious",100.8
"Kashmiri",11.8
"Labor",15.9
"Legislative",21.2
"Media",28.8
"Medical",7.6
"Military",135
"Muslim",71.3
"National Religious",0
"Nongovernmental Organization (International)",10.8
"Nongovernmental Organizations",42.8
"Opposition Major Party (Out Of Government)",16.8
"Parties",19.9
"Police",115.3
"Protestors",93.3
"Radicals",8.8
"Rebel",88.1
"Separatists",44
"Sikh",0
"Social",1876
"Unidentified Forces",227.4
