"TSectors","Intensity"
"Agricultural",0
"Banned Parties",0
"Business",0
"Criminals",17.2
"Defense",0
"Dissident",33.6
"Education",17.2
"Elite",0
"Executive",7.2
"General Population",947
"Government",266.7
"Intelligence Ministry",0
"Interior",0
"International Religious",64.2
"Judicial",4.2
"Kurd (Ethnic Group)",0
"Labor",17.2
"Legal",0
"Legislative",0
"Local",38.6
"Media",15.2
"Medical",0
"Military",100.7
"Muslim",17.2
"National Religious",0
"Nongovernmental Organizations",27.2
"Parties",17.2
"Police",90.2
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",25.2
"Social",0
"Sunni",0
"Unidentified Forces",106.2
