"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",0
"Business",0
"Center Right",37.9
"Communist",33.9
"Criminals",36.9
"Dissident",31.9
"Education",0
"Elite",29.9
"Energy Ministry",0
"Entertainment",0
"Ethnic NGOs",0
"Exiles",0
"General Population",39.9
"Government",20.9
"Human Rights IGOs",0
"Ideological",0
"Insurgents",25.5
"Judicial",33.9
"Labor",0
"Legal",0
"Local",0
"Media",0
"Medical",0
"Military",38.9
"Municipal",29.9
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",49.9
"Protestors",0
"Provincial",0
"Rebel",0
"Social",47.9
"Transportation Business",0
"Unidentified Forces",0
