"TSectors","Intensity"
"(National) Minor Party",0
"Army",0
"Catholic",0
"Criminals",56
"Dissident",18
"Education",0
"Executive Office",17.5
"General Population",87.6
"Government",128.9
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"International Ethnic",42
"International Religious",0
"Kurd (Ethnic Group)",0
"Labor",18.8
"Legal",10
"Local",0
"Media",7
"Military",13
"Municipal",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Parties",13.7
"Police",15
"Protestors",0
"Radicals",0
"Rebel",0
"Refugees",12
"Separatists",9.6
"Social",158
"Unidentified Forces",17
