"TSectors","Intensity"
"Business",0
"Criminals",0
"Defense",0
"Dissident",0
"Education",0
"Elite",0
"Executive",0
"Executive Office",0
"General Population",30.6
"Government",27.3
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"Intelligence Ministry",7.6
"International Dissident",0
"International Radicals",0
"International Religious",25.6
"Labor",0
"Local",0
"Media",15.6
"Medical",0
"Military",58
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",0
"Protestors",0
"Provincial",2.1
"Radicals",0
"Rebel",25.6
"Separatists",0
"Shia",0
"Social",51.6
"Unidentified Forces",0
