"TSectors","Intensity"
"Business",0
"Center Left",0
"Criminals",0
"Dissident",0
"Exiles",0
"General Population",254.3
"Government",16.1
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Judicial",0
"Labor",0
"Legal",9.5
"Media",8
"Medical",0
"Military",0
"National",0
"National Ethnic",13
"National Ethnic Minority",12
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",5
"Online News",0
"Organized Violent",0
"Parties",64.2
"Police",2.4
"Protestors",8
"Provincial",0
"Provincial Party",0
"Radio News",0
"Rebel",13
"Social",7.5
"Unidentified Forces",259.6
"Upper House",12
