"TSectors","Intensity"
"Agricultural",0
"Business",0
"Christian",0
"Criminals",21
"Dissident",28
"Education",0
"Elections Ministry",0
"Exiles",0
"General Population",0
"Human Rights IGOs",0
"Human Rights NGOs",19
"Ideological",0
"Insurgents",0
"International Dissident",0
"International Insurgents",0
"International Religious",6
"Labor",0
"Legal",0
"Marines",0
"Media",0
"Military",12.6
"Municipal",0
"National Religious",5
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",24.5
"Protestors",0
"Radicals",0
"Rebel",0
"Separatists",0
"Social",338.7
"State Owned Enterprises",20
"State-Owned Transportation",0
"Sunni",0
"Unidentified Forces",0
