"TSectors","Intensity"
"(National) Minor Party",0
"Army",0
"Catholic",0
"Criminals",5.2
"Dissident",36.2
"Education",0
"Executive Office",0
"General Population",257.6
"Government",94.2
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"International Ethnic",0
"International Religious",0
"Kurd (Ethnic Group)",700.4
"Labor",0
"Legal",0
"Local",0
"Media",2
"Military",427.3
"Municipal",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Parties",15.5
"Police",6
"Protestors",22
"Radicals",0
"Rebel",10
"Refugees",0
"Separatists",10
"Social",149.3
"Unidentified Forces",0
