"TSectors","Intensity"
"(National) Major Party",0
"Agricultural",0
"Arab",0
"Beja",0
"Business",0
"Criminals",0
"Dissident",42.7
"Education",0
"General Population",180
"Government",2
"Government Major Party (In Government)",18.8
"Health Ministry",0
"Human Rights IGOs",19.2
"Human Rights NGOs",0
"Insurgents",29.2
"Intelligence Ministry",0
"International Ethnic",0
"International Religious",0
"Labor",34.3
"Local",0
"Media",19.2
"Military",110.4
"National Ethnic",0
"National Ethnic Minority",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",26.7
"Print News",0
"Protestors",0
"Provincial",0
"Rebel",95.8
"Refugees",0
"Social",299.9
"Unidentified Forces",33.2
"Women",0
