"TSectors","Intensity"
"(National) Minor Party",0
"Army",43.4
"Catholic",24.4
"Criminals",0
"Dissident",28.4
"Education",14.4
"Executive Office",0
"General Population",103.8
"Government",601.7
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",11
"Insurgents",0
"International Ethnic",460.4
"International Religious",13.4
"Kurd (Ethnic Group)",35.6
"Labor",0
"Legal",0
"Local",21.4
"Media",24
"Military",184.4
"Municipal",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Parties",28.4
"Police",23.4
"Protestors",6.2
"Radicals",0
"Rebel",63.4
"Refugees",0
"Separatists",26
"Social",329.4
"Unidentified Forces",44.4
