"TSectors","Intensity"
"Agricultural",0
"Buddhist",0
"Business",0
"Criminals",0
"Dissident",137.7
"Education",0
"Exiles",0
"Finance",0
"General Population",0
"Government",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",34.2
"International Ethnic",0
"International Religious",0
"Local",49.2
"Media",0
"Medical",0
"Municipal",0
"Muslim",0
"National Ethnic",0
"National Religious",0
"Nongovernmental Organization (International)",47.2
"Nongovernmental Organizations",31.2
"Police",99.9
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",0
"Separatists",39.2
"Social",475.5
"State Media",0
"Unidentified Forces",40.2
"Uyghur",0
