"TSectors","Intensity"
"Agricultural",0
"Buddhist",0
"Criminals",31
"Defense",0
"Dissident",21.2
"Elections Ministry",0
"Exiles",0
"General Population",0
"Government",0.800000000000001
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",28
"Insurgents",0
"Intelligence Ministry",0
"Interior",0
"International Ethnic",0
"International Religious",0
"Labor",31
"Media",0
"Medical",0
"Military",47.6
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",12
"Nongovernmental Organizations",0
"Police",0
"Protestors",17
"Radicals",0
"Rebel",46
"Refugees",0
"Separatists",28
"Social",23
"State Media",0
