"TSectors","Intensity"
"Army",0
"Business",23
"Center Left",0
"Christian",0
"Criminals",84.8
"Dissident",28.4
"Education",38.4
"Elections Ministry",56.3
"Entertainment",0
"Far Right",18.8
"Food Ministry",0
"General Population",557.9
"Government",159.1
"Government Major Party (In Government)",17.8
"Human Rights NGOs",0
"Insurgents",0
"International Religious",0
"Labor",24
"Lower House",0
"Medical",17.8
"Military",34.6
"Military Intelligence",0
"Muslim",0
"National Religious",0
"Parties",36.9
"Police",32
"Protestors",17.8
"Radicals",0
"Rebel",17.8
"Separatists",0
"Social",16.6
"State Owned Enterprises",0
"State-Owned Heavy Industrial",0
"Unidentified Forces",49.8
