"TSectors","Intensity"
"Agricultural",0
"Air Force",0
"Army",0
"Army Headquarters",0
"Business",0
"Catholic",0
"Communist",0
"Criminals",19
"Dissident",9
"Education",0
"Elite",7
"Ethnic NGOs",0
"General Population",29
"Government",14.2
"Government Major Party (In Government)",0
"Human Rights NGOs",0
"Intelligence Ministry",0
"Justice",0
"Legal",0
"Media",10
"Medical",0
"Military",20
"National",0
"National Religious",0
"Navy",0
"Nongovernmental Organization (International)",20.5
"Organized Violent",0
"Police",20.5
"Protestors",14
"Radicals",0
"Rebel",0
"Social",36
"South American Indigenous",0
"Unidentified Forces",36
