"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",0
"Business",0
"Criminals",3.4
"Defense",0.6
"Dissident",130
"Education",0
"Far Left",0
"Far Right",0
"General Population",360.2
"Government",37.2
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",395
"Insurgents",0
"International Ethnic",0
"Labor",13.4
"Legislative",2.4
"Local",0
"Marines",0
"Media",13.4
"Medical",0
"Military",39.4
"Municipal",0
"National Ethnic Minority",0
"National Religious",12.4
"Nongovernmental Organizations",0
"Parties",0
"Police",6
"Protestors",0
"Provincial",0
"Rebel",41.4
"Social",28
"South American Indigenous",7.4
"Unidentified Forces",11
