"TSectors","Intensity"
"Agricultural",0
"Banned Parties",0
"Business",16.4
"Criminals",0
"Defense",0
"Dissident",71.4
"Education",0
"Elite",0
"Executive",21.5
"General Population",382.5
"Government",150.5
"Intelligence Ministry",0
"Interior",19.4
"International Religious",0
"Judicial",0
"Kurd (Ethnic Group)",0
"Labor",0
"Legal",0
"Legislative",0
"Local",38.4
"Media",6.6
"Medical",0
"Military",146
"Muslim",8.6
"National Religious",14.6
"Nongovernmental Organizations",0
"Parties",0
"Police",186.4
"Protestors",23.4
"Provincial",0
"Radicals",0
"Rebel",49
"Social",700.6
"Sunni",0
"Unidentified Forces",141
