"TSectors","Intensity"
"(National) Minor Party",0
"Army",0
"Catholic",0
"Criminals",0
"Dissident",269.8
"Education",0
"Executive Office",0
"General Population",144.2
"Government",179.3
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"International Ethnic",56.4
"International Religious",0
"Kurd (Ethnic Group)",0
"Labor",0
"Legal",0
"Local",0
"Media",0
"Military",0
"Municipal",18.8
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",26.8
"Nongovernmental Organizations",0
"Parties",20.4
"Police",379.4
"Protestors",0
"Radicals",0
"Rebel",0
"Refugees",0
"Separatists",0
"Social",91.8
"Unidentified Forces",0
