"TSectors","Intensity"
"Business",0
"Cabinet",0
"Criminals",0
"Dissident",0
"Education",0
"Elite",21.3
"Executive",0
"Executive Office",80.3
"Exiles",0
"Foreign Ministry",0
"General Population",88.7
"Government",632.9
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Interior",0
"International Religious",0
"Judicial",13.3
"Labor",25.3
"Legal",13.3
"Legislative",13.3
"Media",25.3
"Medical",0
"Military",109.1
"Muslim",0
"Nongovernmental Organization (International)",8.3
"Nongovernmental Organizations",0
"Parties",11.4
"Police",0
"Protestors",25.3
"Rebel",31.3
"Refugees",0
"Social",78.5
"Unidentified Forces",4.1
