"TSectors","Intensity"
"Agricultural",0
"Buddhist",35.2
"Business",0
"Criminals",0
"Dissident",93.2
"Education",18.2
"Exiles",25.2
"Finance",21.2
"General Population",0
"Government",0
"Human Rights IGOs",33.2
"Human Rights NGOs",0
"Ideological",34.2
"International Ethnic",0
"International Religious",0
"Local",0
"Media",0
"Medical",30.2
"Municipal",0
"Muslim",0
"National Ethnic",0
"National Religious",45.2
"Nongovernmental Organization (International)",36.2
"Nongovernmental Organizations",0
"Police",58.2
"Protestors",32.2
"Provincial",22.2
"Radicals",0
"Rebel",0
"Separatists",0
"Social",177.8
"State Media",0
"Unidentified Forces",0
"Uyghur",38.2
