"TSectors","Intensity"
"Agriculture",0
"Business",8.1
"Catholic",0
"Criminals",76
"Dissident",26.2
"Education",0
"Exiles",0
"Food Ministry",0
"General Population",461.2
"Government",66.5999999999999
"Heavy Industrial",0
"Human Rights IGOs",0
"Human Rights Ministry",0
"Human Rights NGOs",4.2
"Industrial",0
"Intelligence Ministry",0
"Jewish",0
"Labor",18.5
"Labor Ministry",0
"Media",11.3
"Medical",0
"Military",0
"Military Intelligence",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0.7
"Police",7.2
"Protestors",18.2
"Provincial Party",7.2
"Radicals",0
"Rebel",0
"Refugees",35.6
"Social",384.8
"Unidentified Forces",0
