"TSectors","Intensity"
"Agricultural",0
"Army",68.6
"Banned Parties",0
"Center Left",0
"Criminals",177.8
"Dissident",0
"Education",0
"Exiles",0
"Far Left",0
"Fundamentalist",0
"General Population",0
"Government",75.8
"Human Rights IGOs",69.8
"Human Rights NGOs",0
"Information",0
"International Ethnic",0
"Kurd (Ethnic Group)",0
"Labor",58
"Labor NGOs",0
"Legal",0
"Media",79.1
"Military",61
"Military Intelligence",0
"National",55.6
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",82.8
"Protestors",0
"Radicals",0
"Radio News",0
"Rebel",85.8
"Social",46.2
"State-Owned Science",0
"Sunni",0
"Unidentified Forces",65.8
