"TSectors","Intensity"
"Agricultural",0
"Air Force",0
"Army",0
"Army Headquarters",0
"Business",15.5
"Catholic",0
"Communist",0
"Criminals",43.5
"Dissident",36
"Education",0
"Elite",0
"Ethnic NGOs",0
"General Population",0
"Government",16.9
"Government Major Party (In Government)",0
"Human Rights NGOs",0
"Intelligence Ministry",0
"Justice",0
"Legal",0
"Media",24
"Medical",29
"Military",36.6
"National",0
"National Religious",18
"Navy",0
"Nongovernmental Organization (International)",0
"Organized Violent",0
"Police",0
"Protestors",39
"Radicals",0
"Rebel",0
"Social",286.2
"South American Indigenous",0
"Unidentified Forces",0
